steamId,name,firstReleaseDate,copiesSold,price,revenue,avgPlaytime,publisherClass,developers,steamUrl,review_count,review_score,followers,tags,publisher,tag_text,log_review_count,log_followers
2181610,Heretic's Fork,2023-09-13,234484,9.99,1770733.0,11,Indie,['9FingerGames'],https://store.steampowered.com/app/2181610,3691,86,11068,"['2D', 'Action', 'Arcade', 'Arena Shooter', 'Auto Battler', 'Bullet Hell', 'Card Game', 'Casual', 'Deckbuilding', 'Demons', 'Perma Death', 'Pixel Graphics', 'Roguelike', 'Roguelike Deckbuilder', 'Roguelite', 'Singleplayer', 'Strategy', 'Tactical', 'Top-Down', 'Tower Defense']",Ravenage Games,2D Action Arcade Arena Shooter Auto Battler Bullet Hell Card Game Casual Deckbuilding Demons Perma Death Pixel Graphics Roguelike Roguelike Deckbuilder Roguelite Singleplayer Strategy Tactical Top-Down Tower Defense,8.213923595622743,9.311903687385623
2193490,First Cut: Samurai Duel,2024-01-17,62868,8.99,497440.0,3,Indie,['Night Eyes Interactive'],https://store.steampowered.com/app/2193490,1652,89,8255,"['2D', '2D Fighter', 'Action', 'Arcade', 'Atmospheric', 'Blood', 'Character Customization', 'Co-op', 'Combat', 'Fighting', 'Hack and Slash', 'Historical', 'Local Multiplayer', 'Martial Arts', 'Pixel Graphics', 'PvE', 'PvP', 'Side Scroller', 'Singleplayer', 'Swordplay']",Night Eyes Interactive,2D 2D Fighter Action Arcade Atmospheric Blood Character Customization Co-op Combat Fighting Hack and Slash Historical Local Multiplayer Martial Arts Pixel Graphics PvE PvP Side Scroller Singleplayer Swordplay,7.410347097821024,9.018695487721343
2205850,"Dwarves: Glory, Death and Loot",2023-08-16,147407,14.99,1422630.0,16,Indie,['Hamma Studios'],https://store.steampowered.com/app/2205850,1739,82,8776,"['2D', 'Auto Battler', 'Character Customization', 'Dwarf', 'Early Access', 'Fantasy', 'Inventory Management', 'Loot', 'Magic', 'Party-Based RPG', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical RPG']",INSTINCT3,2D Auto Battler Character Customization Dwarf Early Access Fantasy Inventory Management Loot Magic Party-Based RPG Perma Death Pixel Graphics Procedural Generation RPG Roguelike Roguelite Singleplayer Strategy Strategy RPG Tactical RPG,7.461640392208575,9.079889942592118
2205850,"Dwarves: Glory, Death and Loot",2023-08-16,147407,14.99,1422630.0,16,Indie,['Hamma Studios'],https://store.steampowered.com/app/2205850,1739,82,8776,"['2D', 'Auto Battler', 'Character Customization', 'Dwarf', 'Early Access', 'Fantasy', 'Inventory Management', 'Loot', 'Magic', 'Party-Based RPG', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Singleplayer', 'Strategy', 'Strategy RPG', 'Tactical RPG']",Gamersky Games,2D Auto Battler Character Customization Dwarf Early Access Fantasy Inventory Management Loot Magic Party-Based RPG Perma Death Pixel Graphics Procedural Generation RPG Roguelike Roguelite Singleplayer Strategy Strategy RPG Tactical RPG,7.461640392208575,9.079889942592118
2213120,While We Wait Here,2024-10-23,40313,4.99,139798.0,2,Indie,['Bad Vices Games'],https://store.steampowered.com/app/2213120,1724,90,5867,"['Adventure', 'Atmospheric', 'Casual', 'Choices Matter', 'Choose Your Own Adventure', 'Controller', 'First-Person', 'Funny', 'Horror', 'Interactive Fiction', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological', 'Psychological Horror', 'Simulation', 'Singleplayer', 'Story Rich', 'Thriller', 'Walking Simulator']",Bad Vices Games,Adventure Atmospheric Casual Choices Matter Choose Your Own Adventure Controller First-Person Funny Horror Interactive Fiction Multiple Endings Mystery Pixel Graphics Psychological Psychological Horror Simulation Singleplayer Story Rich Thriller Walking Simulator,7.45298232946546,8.677269139262872
2219450,Seer's Gambit,2024-11-18,22352,14.99,262734.0,7,Indie,['Unleash The Giraffe'],https://store.steampowered.com/app/2219450,506,78,2912,"['Action Roguelike', 'Auto Battler', 'Character Customization', 'Choices Matter', 'Dungeon Crawler', 'Exploration', 'Funny', 'Management', 'Party', 'Party-Based RPG', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Strategy', 'Tactical', 'Tactical RPG', 'Team-Based', 'Turn-Based Strategy']",Unleash The Giraffe,Action Roguelike Auto Battler Character Customization Choices Matter Dungeon Crawler Exploration Funny Management Party Party-Based RPG Pixel Graphics Procedural Generation RPG Roguelike Roguelite Strategy Tactical Tactical RPG Team-Based Turn-Based Strategy,6.2285110035911835,7.976938756959434
2219450,Seer's Gambit,2024-11-18,22352,14.99,262734.0,7,Indie,['Unleash The Giraffe'],https://store.steampowered.com/app/2219450,506,78,2912,"['Action Roguelike', 'Auto Battler', 'Character Customization', 'Choices Matter', 'Dungeon Crawler', 'Exploration', 'Funny', 'Management', 'Party', 'Party-Based RPG', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Strategy', 'Tactical', 'Tactical RPG', 'Team-Based', 'Turn-Based Strategy']",Gamersky Games,Action Roguelike Auto Battler Character Customization Choices Matter Dungeon Crawler Exploration Funny Management Party Party-Based RPG Pixel Graphics Procedural Generation RPG Roguelike Roguelite Strategy Tactical Tactical RPG Team-Based Turn-Based Strategy,6.2285110035911835,7.976938756959434
2220360,Paper Lily - Chapter 1,2024-01-26,108575,0.0,8984.0,5,Indie,['Leef 6010'],https://store.steampowered.com/app/2220360,7018,99,9706,"['2D', 'Adventure', 'Anime', 'Atmospheric', 'Choices Matter', 'Cute', 'Dark', 'Exploration', 'Female Protagonist', 'Funny', 'Horror', 'Multiple Endings', 'Mystery', 'Pixel Graphics', 'Psychological Horror', 'Puzzle', 'RPG', 'Story Rich', 'Supernatural', 'Top-Down']",Leef 6010,2D Adventure Anime Atmospheric Choices Matter Cute Dark Exploration Female Protagonist Funny Horror Multiple Endings Mystery Pixel Graphics Psychological Horror Puzzle RPG Story Rich Supernatural Top-Down,8.856376036730422,9.180602553712227
2230650,TEVI,2023-11-29,107092,29.99,2289020.0,22,Indie,"['CreSpirit', 'GemaYue', 'Ein Lee']",https://store.steampowered.com/app/2230650,3610,90,21352,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Bullet Hell', 'Colorful', 'Combat', 'Drama', 'Exploration', 'Fantasy', 'Female Protagonist', 'Magic', 'Metroidvania', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Singleplayer', 'Steampunk', 'Story Rich']",CreSpirit,2D Action Action-Adventure Adventure Anime Bullet Hell Colorful Combat Drama Exploration Fantasy Female Protagonist Magic Metroidvania Pixel Graphics Platformer Side Scroller Singleplayer Steampunk Story Rich,8.191740021277457,9.968947524007914
2230650,TEVI,2023-11-29,107092,29.99,2289020.0,22,Indie,"['CreSpirit', 'GemaYue', 'Ein Lee']",https://store.steampowered.com/app/2230650,3610,90,21352,"['2D', 'Action', 'Action-Adventure', 'Adventure', 'Anime', 'Bullet Hell', 'Colorful', 'Combat', 'Drama', 'Exploration', 'Fantasy', 'Female Protagonist', 'Magic', 'Metroidvania', 'Pixel Graphics', 'Platformer', 'Side Scroller', 'Singleplayer', 'Steampunk', 'Story Rich']",Neverland Entertainment,2D Action Action-Adventure Adventure Anime Bullet Hell Colorful Combat Drama Exploration Fantasy Female Protagonist Magic Metroidvania Pixel Graphics Platformer Side Scroller Singleplayer Steampunk Story Rich,8.191740021277457,9.968947524007914
2232880,Beast Saga,2025-03-05,36035,17.99,422817.0,17,Indie,['嘉兴黑曜石(Jiaxing Obsidian)'],https://store.steampowered.com/app/2232880,1311,83,6256,"['2D', 'Adventure', 'CRPG', 'Choices Matter', 'Combat', 'Cute', 'Drama', 'Early Access', 'Indie', 'Multiple Endings', 'Open World', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Sandbox', 'Singleplayer', 'Story Rich', 'Top-Down', 'Turn-Based Combat']",嘉兴黑曜石(Jiaxing Obsidian),2D Adventure CRPG Choices Matter Combat Cute Drama Early Access Indie Multiple Endings Open World Party-Based RPG Pixel Graphics RPG Retro Sandbox Singleplayer Story Rich Top-Down Turn-Based Combat,7.179307969504034,8.741456115998364
2232880,Beast Saga,2025-03-05,36035,17.99,422817.0,17,Indie,['嘉兴黑曜石(Jiaxing Obsidian)'],https://store.steampowered.com/app/2232880,1311,83,6256,"['2D', 'Adventure', 'CRPG', 'Choices Matter', 'Combat', 'Cute', 'Drama', 'Early Access', 'Indie', 'Multiple Endings', 'Open World', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Sandbox', 'Singleplayer', 'Story Rich', 'Top-Down', 'Turn-Based Combat']",Owl Digital Entertainment,2D Adventure CRPG Choices Matter Combat Cute Drama Early Access Indie Multiple Endings Open World Party-Based RPG Pixel Graphics RPG Retro Sandbox Singleplayer Story Rich Top-Down Turn-Based Combat,7.179307969504034,8.741456115998364
2235200,Neon Abyss 2,2025-07-17,103222,19.99,1470433.0,10,Indie,['Veewo Games'],https://store.steampowered.com/app/2235200,1429,61,11148,"['2D Platformer', 'Action', 'Action Roguelike', 'Bullet Hell', 'Co-op', 'Cyberpunk', 'Early Access', 'Funny', 'Loot', 'Multiplayer', 'Mythology', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Shooter', 'Singleplayer']",Veewo Games,2D Platformer Action Action Roguelike Bullet Hell Co-op Cyberpunk Early Access Funny Loot Multiplayer Mythology Online Co-Op Pixel Graphics Platformer Procedural Generation RPG Roguelike Roguelite Shooter Singleplayer,7.265429723253953,9.319105086767571
2235200,Neon Abyss 2,2025-07-17,103222,19.99,1470433.0,10,Indie,['Veewo Games'],https://store.steampowered.com/app/2235200,1429,61,11148,"['2D Platformer', 'Action', 'Action Roguelike', 'Bullet Hell', 'Co-op', 'Cyberpunk', 'Early Access', 'Funny', 'Loot', 'Multiplayer', 'Mythology', 'Online Co-Op', 'Pixel Graphics', 'Platformer', 'Procedural Generation', 'RPG', 'Roguelike', 'Roguelite', 'Shooter', 'Singleplayer']",Kepler Ghost,2D Platformer Action Action Roguelike Bullet Hell Co-op Cyberpunk Early Access Funny Loot Multiplayer Mythology Online Co-Op Pixel Graphics Platformer Procedural Generation RPG Roguelike Roguelite Shooter Singleplayer,7.265429723253953,9.319105086767571
2237970,Outpath,2023-10-16,134107,14.99,1383557.0,10,Indie,['David Moralejo Sánchez'],https://store.steampowered.com/app/2237970,2680,94,13238,"['3D', 'Adventure', 'Atmospheric', 'Automation', 'Base Building', 'Building', 'Crafting', 'Farming Sim', 'Idler', 'Indie', 'Management', 'Open World', 'Open World Survival Craft', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy']",GrabTheGames,3D Adventure Atmospheric Automation Base Building Building Crafting Farming Sim Idler Indie Management Open World Open World Survival Craft Pixel Graphics Relaxing Resource Management Sandbox Simulation Singleplayer Strategy,7.893945138235959,9.490922297937656
2237970,Outpath,2023-10-16,134107,14.99,1383557.0,10,Indie,['David Moralejo Sánchez'],https://store.steampowered.com/app/2237970,2680,94,13238,"['3D', 'Adventure', 'Atmospheric', 'Automation', 'Base Building', 'Building', 'Crafting', 'Farming Sim', 'Idler', 'Indie', 'Management', 'Open World', 'Open World Survival Craft', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Strategy']",UpgradePoint,3D Adventure Atmospheric Automation Base Building Building Crafting Farming Sim Idler Indie Management Open World Open World Survival Craft Pixel Graphics Relaxing Resource Management Sandbox Simulation Singleplayer Strategy,7.893945138235959,9.490922297937656
2238470,Grimshire,2025-07-22,13914,14.99,176921.0,19,Indie,['Acute Owl Studio'],https://store.steampowered.com/app/2238470,563,99,8389,"['Agriculture', 'Building', 'Cooking', 'Cozy', 'Crafting', 'Dark', 'Early Access', 'Emotional', 'Farming Sim', 'Fishing', 'Life Sim', 'Nature', 'Pixel Graphics', 'RPG', 'Resource Management', 'Sandbox', 'Simulation', 'Singleplayer', 'Story Rich', 'Survival']",Acute Owl Studio,Agriculture Building Cooking Cozy Crafting Dark Early Access Emotional Farming Sim Fishing Life Sim Nature Pixel Graphics RPG Resource Management Sandbox Simulation Singleplayer Story Rich Survival,6.335054251498059,9.034795799461252
2238900,STAR OCEAN THE SECOND STORY R,2023-11-02,115481,49.99,4775513.0,21,AA,"['Square Enix', 'Gemdrops, Inc.']",https://store.steampowered.com/app/2238900,3483,94,25985,"[""1990's"", '2.5D', '2D', '2D Platformer', 'Action', 'Action RPG', 'Anime', 'Fantasy', 'Female Protagonist', 'JRPG', 'Multiple Endings', 'Pixel Graphics', 'PvE', 'RPG', 'Remake', 'Retro', 'Sci-fi', 'Singleplayer', 'Space', 'Story Rich']",Square Enix,1990's 2.5D 2D 2D Platformer Action Action RPG Anime Fantasy Female Protagonist JRPG Multiple Endings Pixel Graphics PvE RPG Remake Retro Sci-fi Singleplayer Space Story Rich,8.155936337972394,10.165313210442681
2240080,Spilled!,2025-03-26,85944,5.99,446223.0,1,Indie,['Lente'],https://store.steampowered.com/app/2240080,3241,95,8842,"['3D', 'Adventure', 'Casual', 'Colorful', 'Cozy', 'Cute', 'Family Friendly', 'Indie', 'Linear', 'Nature', 'Naval', 'Pixel Graphics', 'Relaxing', 'Sailing', 'Short', 'Simulation', 'Singleplayer', 'Stylized', 'Top-Down', 'Wholesome']",Lente,3D Adventure Casual Colorful Cozy Cute Family Friendly Indie Linear Nature Naval Pixel Graphics Relaxing Sailing Short Simulation Singleplayer Stylized Top-Down Wholesome,8.08394570229562,9.087381464575735
2243110,EMPTY SHELL,2023-10-16,38252,11.99,341742.0,6,Indie,['CC ARTS'],https://store.steampowered.com/app/2243110,680,89,6865,"['Action', 'Action Roguelike', 'Action-Adventure', 'Adventure', 'Atmospheric', 'Combat', 'Controller', 'Dark', 'Horror', 'Old School', 'Pixel Graphics', 'Retro', 'Roguelike', 'Roguelite', 'Sci-fi', 'Shooter', 'Singleplayer', 'Story Rich', 'Survival Horror', 'Top-Down']",Hyperstrange,Action Action Roguelike Action-Adventure Adventure Atmospheric Combat Controller Dark Horror Old School Pixel Graphics Retro Roguelike Roguelite Sci-fi Shooter Singleplayer Story Rich Survival Horror Top-Down,6.523562306149512,8.834336974017637
2248430,Touhou Artificial Dream in Arcadia,2023-09-22,60103,9.99,329255.0,7,Indie,['Bar Holographic Otaku'],https://store.steampowered.com/app/2248430,1104,97,3485,"[""1990's"", '2D', 'Adventure', 'Anime', 'Bullet Hell', 'Dungeon Crawler', 'Exploration', 'Faith', 'Fantasy', 'Female Protagonist', 'First-Person', 'Indie', 'JRPG', 'Old School', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Singleplayer', 'Turn-Based Combat']",Bar Holographic Otaku,1990's 2D Adventure Anime Bullet Hell Dungeon Crawler Exploration Faith Fantasy Female Protagonist First-Person Indie JRPG Old School Party-Based RPG Pixel Graphics RPG Retro Singleplayer Turn-Based Combat,7.007600613951853,8.156510226079966
2248430,Touhou Artificial Dream in Arcadia,2023-09-22,60103,9.99,329255.0,7,Indie,['Bar Holographic Otaku'],https://store.steampowered.com/app/2248430,1104,97,3485,"[""1990's"", '2D', 'Adventure', 'Anime', 'Bullet Hell', 'Dungeon Crawler', 'Exploration', 'Faith', 'Fantasy', 'Female Protagonist', 'First-Person', 'Indie', 'JRPG', 'Old School', 'Party-Based RPG', 'Pixel Graphics', 'RPG', 'Retro', 'Singleplayer', 'Turn-Based Combat']",东游鉴,1990's 2D Adventure Anime Bullet Hell Dungeon Crawler Exploration Faith Fantasy Female Protagonist First-Person Indie JRPG Old School Party-Based RPG Pixel Graphics RPG Retro Singleplayer Turn-Based Combat,7.007600613951853,8.156510226079966
2257010,Creeper World IXE,2024-12-12,26057,19.99,433524.0,17,Indie,['Knuckle Cracker'],https://store.steampowered.com/app/2257010,728,70,6174,"['1980s', '2D', 'Action', 'Colorful', 'Grand Strategy', 'Level Editor', 'Physics', 'Pixel Graphics', 'RTS', 'Real Time Tactics', 'Sandbox', 'Sci-fi', 'Simulation', 'Space', 'Strategy', 'Tactical', 'Tower Defense', 'Tutorial', 'War', 'Wargame']",Knuckle Cracker,1980s 2D Action Colorful Grand Strategy Level Editor Physics Pixel Graphics RTS Real Time Tactics Sandbox Sci-fi Simulation Space Strategy Tactical Tower Defense Tutorial War Wargame,6.591673732008658,8.728264161496178
2258890,Xanadu Land,2024-01-17,38344,0.0,77842.0,29,Indie,['whiteisle Studio'],https://store.steampowered.com/app/2258890,725,81,1321,"['Bullet Hell', 'Co-op Campaign', 'Combat', 'Early Access', 'Fantasy', 'Fast-Paced', 'Free to Play', 'Funny', 'Indie', 'Loot', 'MMORPG', 'Massively Multiplayer', 'Multiplayer', 'Open World', 'Perma Death', 'Pixel Graphics', 'Procedural Generation', 'RPG', 'Retro', 'Roguelike']",whiteisle Studio,Bullet Hell Co-op Campaign Combat Early Access Fantasy Fast-Paced Free to Play Funny Indie Loot MMORPG Massively Multiplayer Multiplayer Open World Perma Death Pixel Graphics Procedural Generation RPG Retro Roguelike,6.587550014824796,7.186901020411631
2273420,Private Dorm Manager,2023-12-15,350626,10.99,2928073.0,5,Indie,['HornyDoge'],https://store.steampowered.com/app/2273420,5820,94,37323,"['Anime', 'Clicker', 'Crime', 'Cute', 'Dating Sim', 'FMV', 'Female Protagonist', 'Hentai', 'JRPG', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Point & Click', 'Puzzle', 'RPG', 'Sexual Content', 'Simulation', 'Singleplayer', 'Strategy']",Mango Party,Anime Clicker Crime Cute Dating Sim FMV Female Protagonist Hentai JRPG Mature NSFW Nudity Pixel Graphics Point & Click Puzzle RPG Sexual Content Simulation Singleplayer Strategy,8.669227347271736,10.527391830353913
2273420,Private Dorm Manager,2023-12-15,350626,10.99,2928073.0,5,Indie,['HornyDoge'],https://store.steampowered.com/app/2273420,5820,94,37323,"['Anime', 'Clicker', 'Crime', 'Cute', 'Dating Sim', 'FMV', 'Female Protagonist', 'Hentai', 'JRPG', 'Mature', 'NSFW', 'Nudity', 'Pixel Graphics', 'Point & Click', 'Puzzle', 'RPG', 'Sexual Content', 'Simulation', 'Singleplayer', 'Strategy']",Mango Party News,Anime Clicker Crime Cute Dating Sim FMV Female Protagonist Hentai JRPG Mature NSFW Nudity Pixel Graphics Point & Click Puzzle RPG Sexual Content Simulation Singleplayer Strategy,8.669227347271736,10.527391830353913
2276930,Chillquarium,2023-09-06,332453,5.99,1488377.0,35,Indie,['Ben Reber'],https://store.steampowered.com/app/2276930,7407,93,8239,"['2D', 'Atmospheric', 'Capitalism', 'Casual', 'Clicker', 'Collectathon', 'Colorful', 'Cozy', 'Creature Collector', 'Cute', 'Economy', 'Family Friendly', 'Fishing', 'Idler', 'Nature', 'Pixel Graphics', 'Relaxing', 'Resource Management', 'Simulation', 'Underwater']",Ben Reber,2D Atmospheric Capitalism Casual Clicker Collectathon Colorful Cozy Creature Collector Cute Economy Family Friendly Fishing Idler Nature Pixel Graphics Relaxing Resource Management Simulation Underwater,8.910315776326016,9.016755622903517
2276980,FACEMINER,2025-02-27,30328,7.99,192755.0,4,Indie,['Wristwork'],https://store.steampowered.com/app/2276980,685,91,2745,"[""1990's"", 'Alternate History', 'Artificial Intelligence', 'Atmospheric', 'Capitalism', 'Clicker', 'Dystopian', 'Economy', 'Idler', 'Immersive Sim', 'Management', 'Pixel Graphics', 'Point & Click', 'Political', 'Retro', 'Simulation', 'Singleplayer', 'Story Rich', 'Strategy', 'Surreal']",Wristwork Ltd,1990's Alternate History Artificial Intelligence Atmospheric Capitalism Clicker Dystopian Economy Idler Immersive Sim Management Pixel Graphics Point & Click Political Retro Simulation Singleplayer Story Rich Strategy Surreal,6.530877627725885,7.917900586327916
